song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
Amadeus,61,207519,0.183,0.428,0.7240000000000001,0.000136,11,0.251,-7.263999999999999,0,0.0434,146.917,4,0.184
Home,50,268466,0.0708,0.7559999999999999,0.7040000000000001,0.000103,4,0.0394,-8.93,0,0.0428,129.99,4,0.301
Two Weeks,50,221565,0.275,0.67,0.55,0.0,4,0.127,-9.552999999999999,1,0.111,123.971,4,0.42100000000000004
Futures,55,285346,0.29100000000000004,0.348,0.479,0.151,0,0.0988,-10.075,1,0.028999999999999998,97.87100000000001,4,0.17300000000000001
Alone but Not Alone,31,197786,0.151,0.527,0.8029999999999999,0.902,7,0.18899999999999997,-7.475,1,0.0291,113.915,4,0.8370000000000001
Third of May / Ōdaigahara - Edit,57,242989,0.0244,0.256,0.513,0.0028,10,0.127,-6.04,0,0.0338,142.293,3,0.415
Crumbled,49,193348,0.251,0.5589999999999999,0.5489999999999999,0.0,1,0.0906,-8.258,0,0.037000000000000005,120.087,4,0.32
Alaska,18,188717,0.41600000000000004,0.853,0.353,0.00614,9,0.0987,-12.145999999999999,0,0.043,103.98899999999999,4,0.141
White Flag,56,199853,0.036000000000000004,0.565,0.862,0.00146,2,0.244,-4.7410000000000005,1,0.0431,108.042,4,0.462
The Night We Met (feat. Phoebe Bridgers),76,208173,0.9620000000000001,0.424,0.43700000000000006,0.336,2,0.664,-8.588,1,0.0355,174.127,3,0.131
Punta Cometa - Dancing For The Answers Alt Version,62,216753,0.644,0.573,0.5529999999999999,0.8959999999999999,7,0.0878,-11.030999999999999,1,0.0371,122.31299999999999,4,0.5670000000000001
Home,27,303200,0.292,0.542,0.589,0.000522,2,0.177,-6.622999999999999,1,0.0318,111.665,4,0.13699999999999998
Cold Blooded Heart,46,256760,0.485,0.513,0.627,0.0,1,0.126,-7.6370000000000005,0,0.026000000000000002,101.04799999999999,4,0.204
The Wolves,9,309346,0.272,0.483,0.5429999999999999,0.0070799999999999995,0,0.127,-9.902999999999999,0,0.0325,119.235,4,0.489
Scotland,58,228481,0.018000000000000002,0.5770000000000001,0.629,0.0356,10,0.106,-8.282,0,0.0253,96.984,3,0.19699999999999998
Lay It On Me,58,214853,0.0964,0.728,0.6729999999999999,6.94e-06,5,0.0695,-5.766,1,0.0318,127.995,4,0.489
Ebb and Flow,50,197560,0.0107,0.426,0.521,5.870000000000001e-05,5,0.0937,-6.287999999999999,1,0.0256,165.09099999999998,3,0.44299999999999995
Strange American Dream,33,271000,0.0298,0.537,0.638,5.12e-06,9,0.12300000000000001,-6.587000000000001,1,0.0307,91.314,4,0.754
Shake,64,241706,0.47200000000000003,0.48,0.79,0.713,4,0.155,-7.775,1,0.0353,111.025,4,0.446
Call Me In The Afternoon,57,193240,0.126,0.512,0.948,0.0122,1,0.11199999999999999,-7.922999999999999,1,0.0439,88.556,4,0.607
Saturday Sun,60,214720,0.484,0.637,0.8640000000000001,0.0,8,0.222,-4.381,1,0.0468,99.995,4,0.706
I Can't Get Last Night Out Of My Head,56,195418,0.359,0.5710000000000001,0.375,0.0,0,0.0963,-12.280999999999999,1,0.0641,153.57299999999998,4,0.599
Crack The Case,52,354842,0.629,0.531,0.47600000000000003,0.00257,5,0.0801,-11.328,1,0.0345,130.232,4,0.239
Arizona,50,199742,0.5379999999999999,0.298,0.409,0.00492,7,0.115,-8.072000000000001,1,0.0298,132.917,4,0.212
Mess Is Mine,70,223640,0.047,0.595,0.723,0.0286,7,0.0995,-8.256,1,0.0349,108.04299999999999,1,0.272
Caroline,54,212053,0.0009609999999999999,0.505,0.794,2.2e-06,5,0.11900000000000001,-5.0360000000000005,1,0.0387,114.958,4,0.485
Vagabond,6,171891,0.0602,0.488,0.879,3.35e-05,2,0.409,-6.812,1,0.0344,148.012,4,0.266
Wishing Girl,48,192613,0.114,0.6629999999999999,0.7140000000000001,2.7399999999999995e-05,7,0.28,-6.507999999999999,1,0.0303,116.01,4,0.639
Moving Mountains,53,279500,0.0132,0.506,0.789,0.000749,9,0.364,-4.939,1,0.0404,119.946,4,0.359
Never Come Back Again,54,196240,0.192,0.593,0.6940000000000001,1.96e-06,8,0.11900000000000001,-8.857999999999999,1,0.0265,105.00200000000001,4,0.154
Don't Let It Get You Down,11,200400,0.0926,0.69,0.657,0.00020899999999999998,7,0.12,-4.397,0,0.0372,140.005,4,0.501
Don't You Cry For Me,60,256333,0.503,0.41,0.648,0.0,7,0.21899999999999997,-4.468999999999999,1,0.0362,60.391000000000005,4,0.337
Not Like It Was,56,175357,0.406,0.501,0.684,0.0015300000000000001,11,0.174,-6.428,1,0.0408,84.00399999999999,4,0.507
Dirty Paws,64,278373,0.128,0.36700000000000005,0.6629999999999999,0.0269,3,0.0552,-6.968999999999999,1,0.0349,111.63,4,0.177
Stella,50,172866,0.0485,0.602,0.7440000000000001,1.43e-06,2,0.111,-6.352,1,0.0319,116.905,4,0.645
Northern Star,47,164707,0.0042,0.589,0.698,0.0,0,0.111,-5.638999999999999,1,0.0314,126.03,4,0.593
Little Lion Man,70,246973,0.0276,0.519,0.512,8.78e-05,5,0.0976,-7.986000000000001,1,0.0282,138.596,4,0.441
Old Pine,16,328506,0.45,0.401,0.364,0.0503,5,0.162,-10.835999999999999,1,0.033,129.56799999999998,4,0.22399999999999998
Canyon,50,175066,0.0111,0.401,0.7829999999999999,0.163,6,0.14400000000000002,-4.435,1,0.0456,166.138,4,0.5329999999999999
Coffee,62,269693,0.348,0.457,0.455,0.00122,0,0.142,-8.112,1,0.188,100.04899999999999,4,0.163
Stay Wild,45,298466,0.046,0.5479999999999999,0.748,0.45799999999999996,8,0.151,-6.897,1,0.0311,114.87,4,0.486
Electric Love,43,218160,0.0049700000000000005,0.373,0.86,0.00078,6,0.209,-6.518,0,0.08900000000000001,120.014,4,0.583
Asshole - Demo,48,192661,0.47200000000000003,0.4,0.43,1.23e-05,7,0.606,-7.193,1,0.028999999999999998,149.218,4,0.7290000000000001
Latchkey Kids,8,287173,0.007520000000000001,0.5770000000000001,0.841,0.000296,7,0.233,-5.827999999999999,1,0.0332,122.014,4,0.63
Back To You,14,170960,0.0070599999999999994,0.561,0.8490000000000001,0.0,2,0.0822,-5.544,1,0.0582,129.061,4,0.41100000000000003
Painting (Masterpiece),58,243413,0.27699999999999997,0.726,0.861,4.12e-06,6,0.0534,-5.167000000000001,1,0.0695,91.96600000000001,4,0.711
Mykonos,38,275306,0.395,0.3,0.452,0.0008179999999999999,11,0.13699999999999998,-9.298,1,0.0305,82.988,4,0.342
Someone New,52,222813,0.429,0.44299999999999995,0.5329999999999999,3.66e-06,7,0.332,-5.956,1,0.0473,183.791,4,0.596
Lost in My Mind,57,259120,0.451,0.375,0.546,0.000312,2,0.278,-8.16,1,0.0294,95.361,4,0.37
Wolf (Bonus Track),58,220333,0.0594,0.522,0.746,0.00103,8,0.257,-6.999,1,0.0422,102.09299999999999,4,0.40399999999999997
All We Ever Knew,69,225560,0.00224,0.48700000000000004,0.7240000000000001,1.0300000000000001e-05,0,0.213,-5.905,1,0.0289,102.03,4,0.546
Alone,55,268280,0.758,0.546,0.429,0.40299999999999997,0,0.0976,-10.636,1,0.0321,141.091,4,0.294
The Cave,71,217986,0.0606,0.5760000000000001,0.486,0.000143,4,0.09300000000000001,-9.363999999999999,1,0.0406,141.951,4,0.337
Full Moon Song,49,86831,0.924,0.40399999999999997,0.43700000000000006,0.44799999999999995,8,0.345,-11.282,1,0.0352,114.56700000000001,3,0.245
Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),60,248964,0.94,0.365,0.273,0.431,4,0.109,-16.526,0,0.038,132.285,5,0.23800000000000002
Anchor,69,257533,0.8029999999999999,0.457,0.408,0.884,9,0.126,-11.474,1,0.0307,117.052,4,0.128
Our Remains,65,244120,0.867,0.32899999999999996,0.319,0.0399,1,0.114,-12.078,0,0.0335,198.11599999999999,4,0.29
People Change,69,212853,0.884,0.374,0.276,0.0123,7,0.122,-14.945,1,0.0353,80.169,4,0.41200000000000003
Letter to Lady J,39,255191,0.218,0.515,0.743,1.05e-05,4,0.517,-6.431,1,0.0512,132.03799999999998,4,0.32
Takes Some Time,57,129579,0.40399999999999997,0.634,0.5479999999999999,0.000377,8,0.0742,-8.672,0,0.0236,99.99799999999999,4,0.691
Haven,43,212053,0.632,0.564,0.488,0.0018,4,0.155,-5.893,1,0.0252,72.001,4,0.451
Mountain Man,44,238426,0.151,0.42100000000000004,0.698,0.000959,3,0.37200000000000005,-9.783999999999999,1,0.0528,122.624,4,0.447
Swing,12,183866,0.00207,0.456,0.687,0.0,4,0.0875,-6.507999999999999,1,0.0354,168.12900000000002,4,0.55
Lone Pine,44,284533,0.879,0.473,0.389,1.4300000000000002e-05,7,0.207,-9.44,1,0.0315,79.535,4,0.33
Younger Years,27,229760,0.858,0.613,0.441,0.0788,5,0.10800000000000001,-12.808,1,0.0366,105.83,4,0.5329999999999999
Reptilia,44,215586,0.37200000000000005,0.488,0.672,0.0204,9,0.36700000000000005,-9.273,1,0.0432,148.28,4,0.604
More I See,61,243733,0.22399999999999998,0.473,0.46,0.40299999999999997,4,0.0802,-10.936,1,0.0263,141.011,4,0.428
Mo Bamba,90,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319
Noticed,91,165000,0.462,0.6990000000000001,0.5579999999999999,0.0,11,0.11599999999999999,-7.622000000000001,1,0.0603,79.992,4,0.493
STOOPID,90,152000,0.13,0.733,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001
Pizzazz,61,165786,0.6709999999999999,0.6920000000000001,0.752,0.0,7,0.11599999999999999,-5.112,0,0.11599999999999999,86.994,4,0.655
Drip Too Hard,91,145603,0.0945,0.9,0.653,0.0,1,0.528,-6.962000000000001,0,0.289,112.50299999999999,4,0.39899999999999997
No Rest,83,135535,0.0186,0.655,0.498,4.47e-06,9,0.139,-13.147,1,0.0479,162.861,4,0.508
Lucid Dreams,36,239946,0.377,0.43700000000000006,0.48100000000000004,0.0,11,0.33,-9.681000000000001,0,0.237,83.60600000000001,4,0.21600000000000003
Kamakaze,0,139200,0.32299999999999995,0.81,0.5720000000000001,0.0,8,0.10099999999999999,-7.5520000000000005,0,0.11,99.98700000000001,4,0.596
Taking A Walk,83,121680,0.68,0.767,0.5379999999999999,0.0,0,0.192,-6.044,0,0.052000000000000005,81.031,4,0.34299999999999997
• RIGHT NOW,51,142640,0.0304,0.9059999999999999,0.672,0.000926,4,0.105,-5.827999999999999,0,0.0505,123.02,4,0.7340000000000001
Spin The Block (feat. Future),69,262328,0.002,0.833,0.5489999999999999,2.37e-06,5,0.133,-7.215,0,0.22,175.954,4,0.32799999999999996
Lil Bebe,69,174320,0.0479,0.8320000000000001,0.485,0.0,1,0.111,-4.521,1,0.086,136.039,4,0.0721
Yoppa (with BlocBoy JB),73,163404,0.125,0.8140000000000001,0.495,0.0,9,0.11,-7.405,0,0.0772,140.885,4,0.34700000000000003
CLOUT COBAIN | CLOUT CO13A1N,76,231333,0.591,0.794,0.44799999999999995,0.0,10,0.109,-4.771,0,0.0539,120.055,4,0.588
FALL BACK,55,165786,0.0847,0.828,0.706,0.0,10,0.142,-7.642,0,0.195,127.993,4,0.359
Jumpin Out The Jet,44,180986,0.0286,0.835,0.935,0.0,10,0.21600000000000003,-4.194,0,0.368,75.023,4,0.792
Bankroll,47,161982,0.0020800000000000003,0.799,0.5379999999999999,0.0,7,0.13,-6.781000000000001,0,0.395,160.024,4,0.447
FEFE (feat. Nicki Minaj & Murda Beatz),96,179404,0.08800000000000001,0.9309999999999999,0.387,0.0,1,0.136,-9.127,1,0.41200000000000003,125.978,4,0.376
BLACKJACK,69,117306,0.184,0.9620000000000001,0.563,0.0,2,0.059000000000000004,-6.372000000000001,1,0.24600000000000002,131.023,4,0.899
Normal Rapper,42,137813,0.121,0.797,0.602,0.0,1,0.0826,-5.545,0,0.11800000000000001,139.987,4,0.237
Gmail,69,216946,0.07,0.763,0.708,0.0106,8,0.13,-6.297000000000001,1,0.134,160.035,4,0.732
No Smoke,63,180013,0.00614,0.764,0.49700000000000005,0.0,0,0.14,-9.648,1,0.14800000000000002,119.929,4,0.0701
Meet Mr. NICEGUY,67,146477,0.0087,0.736,0.495,0.299,6,0.20800000000000002,-8.642000000000001,1,0.0443,120.993,4,0.6779999999999999
CHICCEN TALK (feat. Killer Mike),35,186600,0.154,0.818,0.861,0.0,8,0.0792,-5.353,0,0.293,139.94299999999998,4,0.733
Continue,33,173792,0.68,0.7190000000000001,0.5379999999999999,0.0,4,0.691,-11.857999999999999,0,0.591,91.834,4,0.423
It's A Slime (feat. Lil Uzi Vert),71,142840,0.00449,0.863,0.46399999999999997,0.0,1,0.0938,-10.559000000000001,1,0.34600000000000003,75.5,4,0.5660000000000001
Shake It Up,84,116680,0.128,0.7759999999999999,0.608,0.0,10,0.0932,-6.478,0,0.10400000000000001,156.025,4,0.402
151 Rum,77,156695,0.19899999999999998,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647
I Can't Decide (feat. Offset),52,167983,0.301,0.825,0.604,0.0,1,0.0931,-6.622999999999999,1,0.5379999999999999,151.22799999999998,4,0.376
Big Chop,49,171438,0.105,0.773,0.669,4.65e-06,8,0.0894,-6.803,0,0.40700000000000003,178.40200000000002,4,0.66
No Longer Mine,29,123257,0.0219,0.66,0.716,8.69e-06,7,0.276,-5.597,1,0.0594,140.05200000000002,4,0.29100000000000004
Oh My,73,248093,0.342,0.7120000000000001,0.626,0.0,11,0.10800000000000001,-7.966,0,0.174,96.177,4,0.721
Marie Curie,24,200508,0.0417,0.65,0.6609999999999999,0.0,4,0.369,-6.707000000000001,0,0.0326,81.541,4,0.46799999999999997
3AM (feat. YoungBoy Never Broke Again & Cashmere Cat),44,184923,0.151,0.758,0.491,0.0,7,0.111,-7.455,0,0.0757,129.96,4,0.263
Door Swing,45,178533,0.28800000000000003,0.922,0.489,0.0,6,0.0808,-7.065,0,0.353,139.999,4,0.44299999999999995
Commotion,34,115653,0.573,0.848,0.622,0.000666,6,0.175,-5.202999999999999,1,0.273,129.935,4,0.591
Nephew (feat. Lil Pump),84,202962,0.004220000000000001,0.792,0.45399999999999996,0.0,9,0.285,-6.752999999999999,1,0.45799999999999996,161.993,4,0.674
Light Up (feat. Rich The Kid),37,196880,0.0348,0.726,0.6809999999999999,4.8700000000000005e-05,0,0.08800000000000001,-5.742999999999999,1,0.0766,144.034,4,0.311
TELL ME YXU LXVE ME,52,150093,0.000683,0.17300000000000001,0.958,1.3000000000000001e-05,7,0.774,-1.841,0,0.11599999999999999,95.219,3,0.204
SOPRANO,48,166693,0.0328,0.78,0.493,0.0,5,0.218,-5.994,0,0.29600000000000004,135.972,4,0.22
Ice Me Out,52,182662,0.0569,0.883,0.486,0.000657,11,0.0837,-9.463,1,0.368,150.001,4,0.42700000000000005
All the Juice,40,204251,0.0527,0.679,0.76,0.0,10,0.102,-4.192,0,0.325,141.928,4,0.16
Elastic,48,126385,0.0604,0.966,0.435,0.22,1,0.0511,-4.944,1,0.0674,111.16,4,0.561
Carrollton,69,203897,0.00221,0.8440000000000001,0.52,0.00122,5,0.7,-10.626,0,0.5329999999999999,149.995,4,0.289
Numb & Frozen,59,109557,0.0511,0.631,0.637,0.0,5,0.12,-6.0489999999999995,0,0.0698,79.92699999999999,4,0.5710000000000001
Call Me When You're Sober,44,152026,0.0368,0.58,0.6890000000000001,0.0,3,0.14800000000000002,-5.812,0,0.0565,93.01799999999999,4,0.387
I.F.W.I,40,107906,0.0534,0.861,0.589,0.000124,10,0.111,-8.906,0,0.0526,128.958,4,0.36
4 1 Nite,45,205296,0.158,0.624,0.6779999999999999,0.0,8,0.376,-4.393,1,0.382,63.983000000000004,4,0.637
Car Confessions,62,264527,0.153,0.509,0.8270000000000001,0.0,0,0.564,-4.377,1,0.364,160.072,4,0.141
Britney,20,206283,0.735,0.574,0.479,0.00045599999999999997,6,0.0903,-8.842,1,0.27899999999999997,89.949,4,0.389
What You Want,25,146374,0.32,0.6709999999999999,0.531,0.0,1,0.152,-5.901,0,0.141,159.947,4,0.223
All the Juice 2,30,228205,0.233,0.809,0.53,0.0,10,0.105,-10.485999999999999,0,0.255,141.97799999999998,4,0.08900000000000001
One For All,40,224110,0.209,0.703,0.475,0.0,10,0.125,-12.104000000000001,1,0.207,160.118,4,0.185
Howlin' For You,69,191800,0.027999999999999997,0.705,0.735,0.0783,11,0.11199999999999999,-6.646,1,0.0931,132.627,4,0.44799999999999995
River,16,220865,0.301,0.728,0.49,2.8e-06,2,0.0707,-6.535,0,0.0481,62.513999999999996,4,0.55
Ain't No Rest for the Wicked,73,175493,0.0438,0.634,0.8490000000000001,0.0,0,0.363,-7.075,1,0.105,156.004,4,0.919
Fistfight,61,224546,0.266,0.698,0.5579999999999999,0.0,2,0.154,-7.087999999999999,0,0.0412,113.171,4,0.611
Glitter & Gold,67,176146,0.344,0.489,0.637,0.0,1,0.17600000000000002,-5.013999999999999,1,0.0402,170.157,4,0.345
Way Down We Go,71,219560,0.612,0.59,0.578,0.000162,10,0.0837,-5.797999999999999,0,0.0528,81.663,4,0.264
NFWMB,69,259253,0.895,0.379,0.373,0.0718,3,0.115,-12.175999999999998,0,0.0309,176.002,1,0.35200000000000004
We Made It,51,214613,0.0223,0.7240000000000001,0.746,0.0346,2,0.292,-7.785,1,0.0292,107.20299999999999,4,0.8190000000000001
Horns,69,217625,0.081,0.49,0.753,2.74e-06,6,0.268,-5.41,1,0.239,156.241,4,0.325
Troublemaker,59,212016,0.00155,0.555,0.927,0.0288,0,0.209,-4.167,0,0.0708,156.031,4,0.848
White Lines,57,188600,0.0115,0.512,0.8079999999999999,0.0,2,0.102,-5.2139999999999995,1,0.0774,142.005,4,0.579
Hard Time,22,209341,0.0245,0.528,0.6609999999999999,0.000332,0,0.359,-6.794,0,0.047,192.09,4,0.297
Arsonist's Lullabye,64,266546,0.6729999999999999,0.46299999999999997,0.373,0.0745,6,0.11800000000000001,-10.665999999999999,0,0.0362,64.831,4,0.184
Boy Got It Bad (Live with the Charleston City Choir),56,172055,0.92,0.695,0.48100000000000004,0.0,4,0.212,-9.587,0,0.0895,79.977,4,0.24
Beat The Devil's Tattoo,14,225760,0.42,0.521,0.9209999999999999,0.0207,4,0.175,-2.7439999999999998,1,0.0382,96.51,4,0.7070000000000001
You Worry Me,22,214160,0.121,0.665,0.639,0.327,2,0.0952,-7.747000000000001,1,0.0276,100.08200000000001,4,0.642
Snake Song,51,168066,0.546,0.58,0.519,0.867,1,0.0959,-12.857999999999999,1,0.0372,97.314,4,0.0384
Wicked Ones,52,172516,0.0353,0.5870000000000001,0.635,0.0,5,0.331,-5.47,1,0.0377,96.51899999999999,4,0.591
Plastic Hamburgers,48,217451,0.0255,0.634,0.779,0.00103,9,0.342,-6.607,1,0.0361,82.00299999999999,4,0.562
Fire,54,197522,0.242,0.552,0.625,0.000558,10,0.0751,-6.053,0,0.0296,108.36200000000001,4,0.425
LUCKY PENNY,59,214266,0.0664,0.698,0.736,2.1600000000000003e-05,2,0.11900000000000001,-5.525,1,0.0481,127.979,4,0.8220000000000001
Legend,12,189120,0.0146,0.607,0.7390000000000001,6.99e-05,2,0.0694,-3.2119999999999997,1,0.0277,82.001,4,0.47200000000000003
Indestructible,16,225001,0.0409,0.672,0.596,1.46e-06,2,0.0762,-6.3229999999999995,0,0.0352,175.924,4,0.789
Retrograde,54,205106,0.0177,0.46399999999999997,0.8320000000000001,0.0,8,0.141,-4.136,1,0.0525,90.102,4,0.71
God's Gonna Cut You Down,66,158573,0.877,0.611,0.479,6.5000000000000004e-06,5,0.106,-8.074,0,0.11699999999999999,82.366,4,0.79
Everybody Walkin' This Land,12,186111,0.8420000000000001,0.705,0.424,0.0050100000000000006,7,0.204,-8.459,1,0.0412,96.056,4,0.35700000000000004
Keep It Close,17,220818,0.0394,0.41,0.684,0.00112,11,0.13699999999999998,-5.391,1,0.032,80.137,4,0.636
Starfire,58,272613,0.0348,0.561,0.795,8.15e-06,6,0.17600000000000002,-4.933,1,0.0448,119.711,4,0.58
The Way I Do,11,243613,0.0592,0.325,0.607,1.18e-05,4,0.215,-4.824,0,0.0787,162.421,4,0.132
All On My Mind,61,224520,0.252,0.584,0.7879999999999999,7.59e-06,0,0.0654,-4.162,0,0.0691,138.102,4,0.364
Down to the River,54,231253,0.162,0.461,0.695,4.3e-05,6,0.121,-6.917999999999999,1,0.0601,152.249,4,0.7709999999999999
99 Problems,64,137426,0.0357,0.529,0.557,3.929999999999999e-05,9,0.0734,-7.7620000000000005,1,0.0738,162.599,4,0.5920000000000001
Raise Hell,13,181868,0.0247,0.542,0.682,0.0,6,0.489,-6.285,1,0.0284,79.97800000000001,4,0.758
No Good,64,234240,0.0234,0.37799999999999995,0.925,0.00062,9,0.18,-3.781,1,0.185,108.525,4,0.584
Get Right Church,53,224226,0.0146,0.48100000000000004,0.888,0.00449,1,0.0972,-4.986000000000001,1,0.0534,105.781,4,0.593
Come with Me Now,71,211960,0.0311,0.654,0.726,6.35e-05,10,0.0618,-3.803,0,0.0401,103.98700000000001,4,0.728
Grave Digger,60,237898,0.0348,0.556,0.436,0.0,6,0.113,-8.146,0,0.0695,139.624,4,0.37200000000000005
Rage and Romance,52,239800,0.00899,0.522,0.782,0.0,4,0.764,-6.171,0,0.0372,90.041,4,0.584
Ain't No Angel,52,223157,0.281,0.545,0.7759999999999999,0.00027,0,0.195,-2.005,1,0.0439,76.051,4,0.603
GREAT NIGHT (feat. Shovels & Rope),51,175680,0.0018,0.45299999999999996,0.914,0.0,1,0.349,-3.445,1,0.0825,129.841,4,0.504
Angel of Small Death and the Codeine Scene - Live From Spotify London,51,210920,0.9279999999999999,0.594,0.2,0.0,6,0.6729999999999999,-10.472000000000001,0,0.0622,92.821,4,0.415
Stomp,57,110293,0.1,0.742,0.455,0.0,7,0.213,-13.777999999999999,1,0.0524,120.037,4,0.401
Never Meant to Be,55,175800,0.009170000000000001,0.47600000000000003,0.8490000000000001,0.0,7,0.0952,-5.031000000000001,0,0.0499,123.23,4,0.439
Before I Knew What Love Was,50,303226,0.182,0.243,0.851,0.0176,4,0.294,-3.516,1,0.0624,163.972,4,0.327
Wrap Me Up,50,191413,0.179,0.584,0.76,4.34e-05,11,0.10400000000000001,-4.425,0,0.0567,131.952,4,0.6940000000000001
The Prowl,51,195640,0.16399999999999998,0.445,0.705,0.023,2,0.792,-7.686,0,0.0471,85.48100000000001,4,0.579
Violent Shiver,9,166480,0.0223,0.278,0.9690000000000001,0.14300000000000002,1,0.0748,-5.8660000000000005,1,0.14,164.851,4,0.249
Tell That Devil,57,158617,0.198,0.579,0.76,0.0,2,0.125,-3.657,1,0.0627,93.992,4,0.49700000000000005
Jesus Blues,50,308202,0.006379999999999999,0.467,0.83,0.136,8,0.16899999999999998,-8.289,1,0.0486,121.74600000000001,4,0.406
Dreamcatchers,52,111186,0.14300000000000002,0.502,0.5529999999999999,0.168,0,0.198,-8.009,1,0.0322,78.942,4,0.568
Jungle,67,189706,0.0008210000000000001,0.389,0.748,0.00058,2,0.358,-4.461,1,0.0805,78.056,4,0.21600000000000003
Gypsy Woman,54,218440,0.0008900000000000001,0.369,0.86,0.0,4,0.321,-4.167,0,0.136,177.851,4,0.512
"Heartbroken, In Disrepair",53,201280,0.00925,0.6,0.9,0.293,5,0.26899999999999996,-8.434,0,0.0457,77.72800000000001,4,0.9179999999999999
I Feel Love (Every Million Miles),8,195999,0.0091,0.40399999999999997,0.919,0.0,4,0.0932,-6.76,1,0.139,93.92,4,0.207
Smoke Rising,52,273866,0.00183,0.5720000000000001,0.735,0.782,9,0.0765,-6.042000000000001,1,0.0266,135.173,4,0.599
Troublemaker Doppelgänger,52,261548,0.0152,0.47,0.752,0.27899999999999997,3,0.14400000000000002,-5.356,1,0.0456,155.903,4,0.413
No Sugar in My Coffee,8,209785,0.581,0.6970000000000001,0.6509999999999999,3.72e-06,8,0.12,-5.212000000000001,1,0.111,84.98299999999999,4,0.39
Black Magic,53,168936,0.00783,0.428,0.966,0.000167,7,0.0719,-2.207,1,0.11599999999999999,166.06,4,0.505
Good Evening,9,279106,0.0134,0.527,0.606,0.00029,5,0.418,-6.7989999999999995,1,0.0305,105.509,4,0.267
Midnight Hour,48,197973,0.00461,0.32299999999999995,0.429,0.0198,0,0.0907,-9.236,0,0.0294,172.005,4,0.309
Trouble Finds You,50,215560,0.000297,0.496,0.7609999999999999,1.66e-06,1,0.302,-5.651,0,0.0337,94.97200000000001,4,0.355
Want,51,170810,0.0282,0.691,0.838,1.51e-05,5,0.0918,-4.435,1,0.0671,148.039,4,0.789
Good Intentions,49,167360,0.12300000000000001,0.648,0.652,0.00039,9,0.11699999999999999,-8.156,0,0.0811,158.048,4,0.46399999999999997
Right Time,49,201666,0.0785,0.562,0.639,0.0014199999999999998,8,0.35,-8.187999999999999,1,0.03,107.86,4,0.514
Heart Is Black,50,201180,0.0125,0.524,0.871,0.141,11,0.124,-4.718,1,0.0411,124.99700000000001,3,0.504
The Comeback Kid,48,181760,0.0045,0.644,0.9,1.51e-06,8,0.159,-6.132999999999999,1,0.098,132.004,4,0.607
Low Lays the Devil,51,197520,0.0897,0.518,0.7290000000000001,0.46299999999999997,4,0.11699999999999999,-5.231,0,0.11,99.95200000000001,4,0.68
